 구분 , 위치(구역명) , 운동기구 기종명 , 운동기구 수량 , 관리번호, 관리기관 
 한강공원(이촌지구) , 옥수역 하류 , 윗몸일으켜기 ,1, 이촌-2(옥수역 하류)-3 , 한강사업본부 
 한강공원(이촌지구) , 옥수역 하류 , 체어풀 ,1, 이촌-2(옥수역 하류)-4 , 한강사업본부 
 한강공원(이촌지구) , 옥수역 하류 , 공중걷기 ,1, 이촌-2(옥수역 하류)-5 , 한강사업본부 
 한강공원(이촌지구) , 옥수역 하류 , 등허리지압 ,1, 이촌-2(옥수역 하류)-6 , 한강사업본부 
 한강공원(이촌지구) , 옥수역 하류 , 허리돌리기 ,1, 이촌-2(옥수역 하류)-7 , 한강사업본부 
 한강공원(이촌지구) , 옥수역 하류 , 역기올리기 ,1, 이촌-2(옥수역 하류)-8 , 한강사업본부 
 한강공원(이촌지구) , 옥수역 하류 , 마라톤운동기구 ,1, 이촌-2(옥수역 하류)-9 , 한강사업본부 
 한강공원(이촌지구) , 옥수역 하류 , 역기내리기 ,1, 이촌-2(옥수역 하류)-10 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 등허리지압 ,1, 이촌-3(옥수~금호나들목)-1 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 허리돌리기 ,1, 이촌-3(옥수~금호나들목)-2 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 역기내리기 ,1, 이촌-3(옥수~금호나들목)-3 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 하체흔들기 ,1, 이촌-3(옥수~금호나들목)-4 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 윗몸일으켜기 ,1, 이촌-3(옥수~금호나들목)-5 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 체어풀 ,1, 이촌-3(옥수~금호나들목)-6 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 하체근육풀기 ,1, 이촌-3(옥수~금호나들목)-7 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 공중걷기 ,1, 이촌-3(옥수~금호나들목)-8 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 상체근육풀기 ,1, 이촌-3(옥수~금호나들목)-9 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 마라톤운동기구 ,1, 이촌-3(옥수~금호나들목)-10 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 역기내리기 ,1, 이촌-3(옥수~금호나들목)-11 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 공중걷기 ,1, 이촌-3(옥수~금호나들목)-12 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 체어풀 ,1, 이촌-3(옥수~금호나들목)-13 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 상체근육풀기 ,1, 이촌-3(옥수~금호나들목)-14 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 철봉 ,1, 이촌-3(옥수~금호나들목)-15 , 한강사업본부 
 한강공원(이촌지구) , 옥수~금호나들목 , 평행봉 ,1, 이촌-3(옥수~금호나들목)-16 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 역기내리기 ,1, 이촌-4(금호나들목)-1 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 하체흔들기 ,1, 이촌-4(금호나들목)-2 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 상체근육풀기 ,1, 이촌-4(금호나들목)-3 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 등허리펴기 ,1, 이촌-4(금호나들목)-4 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 마라톤운동기구 ,1, 이촌-4(금호나들목)-5 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 공중걷기 ,1, 이촌-4(금호나들목)-6 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 공중걷기 ,1, 이촌-4(금호나들목)-7 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 마라톤운동기구 ,1, 이촌-4(금호나들목)-8 , 한강사업본부 
 한강공원(이촌지구) , 금호나들목 , 윗몸일으켜기 ,1, 이촌-4(금호나들목)-9 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 온몸근육풀기 ,1, 이촌-5(보광나들목)-1 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 허리돌리기 ,1, 이촌-5(보광나들목)-2 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 윗몸일으켜기 ,1, 이촌-5(보광나들목)-3 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 윗몸일으켜기 ,1, 이촌-5(보광나들목)-4 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 철봉 ,1, 이촌-5(보광나들목)-5 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 윗몸일으켜기 ,1, 이촌-5(보광나들목)-6 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 윗몸일으켜기 ,1, 이촌-5(보광나들목)-7 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 오르기 ,1, 이촌-5(보광나들목)-8 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 다리풀기 ,1, 이촌-5(보광나들목)-9 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 하체흔들기 ,1, 이촌-5(보광나들목)-10 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 레그프레스 ,1, 이촌-5(보광나들목)-11 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 등허리지압 ,1, 이촌-5(보광나들목)-12 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 윗몸일으켜기 ,1, 이촌-5(보광나들목)-13 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 역기올리기 ,1, 이촌-5(보광나들목)-14 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 허리돌리기 ,1, 이촌-5(보광나들목)-15 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 역기내리기 ,1, 이촌-5(보광나들목)-16 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 양팔줄당기기 ,1, 이촌-5(보광나들목)-17 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 상체근육풀기 ,1, 이촌-5(보광나들목)-18 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 마라톤운동기구 ,1, 이촌-5(보광나들목)-19 , 한강사업본부 
 한강공원(이촌지구) , 보광나들목 , 온몸근육풀기 ,1, 이촌-5(보광나들목)-20 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 등허리지압 ,1, 이촌-6(서빙고나들목)-1 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 하체흔들기 ,1, 이촌-6(서빙고나들목)-2 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 마라톤운동기구 ,1, 이촌-6(서빙고나들목)-3 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 윗몸일으켜기 ,1, 이촌-6(서빙고나들목)-4 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 역기올리기 ,1, 이촌-6(서빙고나들목)-5 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 하체근육풀기 ,1, 이촌-6(서빙고나들목)-6 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 역기(5kg) ,1, 이촌-6(서빙고나들목)-7 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 철봉 ,1, 이촌-6(서빙고나들목)-8 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 평행봉 ,1, 이촌-6(서빙고나들목)-9 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 양팔줄당기기 ,1, 이촌-6(서빙고나들목)-10 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 역기내리기 ,1, 이촌-6(서빙고나들목)-11 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 온몸근육풀기 ,1, 이촌-6(서빙고나들목)-12 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 상체근육풀기 ,1, 이촌-6(서빙고나들목)-13 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 체어풀 ,1, 이촌-6(서빙고나들목)-14 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 허리돌리기 ,1, 이촌-6(서빙고나들목)-15 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 공중걷기 ,1, 이촌-6(서빙고나들목)-16 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 체어풀 ,1, 이촌-6(서빙고나들목)-17 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 마라톤운동기구 ,1, 이촌-6(서빙고나들목)-18 , 한강사업본부 
 한강공원(이촌지구) , 서빙고나들목 , 하체흔들기 ,1, 이촌-6(서빙고나들목)-19 , 한강사업본부 
 한강공원(이촌지구) , 자연학습장 , 윗몸일으켜기 ,1, 이촌-7(자연학습장)-1 , 한강사업본부 
 한강공원(이촌지구) , 자연학습장 , 허리돌리기 ,1, 이촌-7(자연학습장)-2 , 한강사업본부 
 한강공원(이촌지구) , 자연학습장 , 링운동 ,1, 이촌-7(자연학습장)-3 , 한강사업본부 
 한강공원(이촌지구) , 자연학습장 , 다리펴기 ,1, 이촌-7(자연학습장)-4 , 한강사업본부 
 한강공원(이촌지구) , 자연학습장 , 허리돌리기 ,1, 이촌-7(자연학습장)-5 , 한강사업본부 
 한강공원(이촌지구) , 자연학습장 , 팔굽혀펴기 ,1, 이촌-7(자연학습장)-6 , 한강사업본부 
 한강공원(이촌지구) , 자연학습장 , 평행봉 ,1, 이촌-7(자연학습장)-7 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 철봉 ,1, 이촌-8(한강철교 상류)-1 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 공중걷기 ,1, 이촌-8(한강철교 상류)-2 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 등허리지압 ,1, 이촌-8(한강철교 상류)-3 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 역기올리기 ,1, 이촌-8(한강철교 상류)-4 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 온몸근육풀기 ,1, 이촌-8(한강철교 상류)-5 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 윗몸일으켜기 ,1, 이촌-8(한강철교 상류)-6 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 철봉기구 ,1, 이촌-8(한강철교 상류)-7 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 양팔줄당기기 ,1, 이촌-8(한강철교 상류)-8 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 체어풀 ,1, 이촌-8(한강철교 상류)-9 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 허리돌리기 ,1, 이촌-8(한강철교 상류)-10 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 온몸근육풀기 ,1, 이촌-8(한강철교 상류)-11 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 상류 , 평행봉 ,1, 이촌-8(한강철교 상류)-12 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 하류 , 등허리지압 ,1, 이촌-9(한강철교 하류)-1 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 하류 , 공중걷기 ,1, 이촌-9(한강철교 하류)-2 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 하류 , 레그프레스 ,1, 이촌-9(한강철교 하류)-3 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 하류 , 허리돌리기 ,1, 이촌-9(한강철교 하류)-4 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 하류 , 역기내리기 ,1, 이촌-9(한강철교 하류)-5 , 한강사업본부 
 한강공원(이촌지구) , 한강철교 하류 , 온몸근육풀기 ,1, 이촌-9(한강철교 하류)-6 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 철봉기구 ,1, 이촌-10(원효대교 상류)-1 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 평행봉기구 ,1, 이촌-10(원효대교 상류)-2 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 윗몸일으켜기 ,1, 이촌-10(원효대교 상류)-3 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 양팔줄당기기 ,1, 이촌-10(원효대교 상류)-4 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 하체흔들기 ,1, 이촌-10(원효대교 상류)-5 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 허리돌리기 ,1, 이촌-10(원효대교 상류)-6 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 역기(10kg) ,1, 이촌-10(원효대교 상류)-7 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 체어풀 ,1, 이촌-10(원효대교 상류)-8 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 하체근육풀기 ,1, 이촌-10(원효대교 상류)-9 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 상체근육풀기 ,1, 이촌-10(원효대교 상류)-10 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 온몸근육풀기 ,1, 이촌-10(원효대교 상류)-11 , 한강사업본부 
 한강공원(이촌지구) , 원효대교 상류 , 마라톤운동기구 ,1, 이촌-10(원효대교 상류)-12 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 허리돌리기 ,1, 이촌-11(한강대교 하부)-1 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 역기내리기 ,1, 이촌-11(한강대교 하부)-2 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 공중걷기 ,1, 이촌-11(한강대교 하부)-3 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 싸이클 ,1, 이촌-11(한강대교 하부)-4 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 하체흔들기 ,1, 이촌-11(한강대교 하부)-5 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 윗몸일으켜기 ,1, 이촌-11(한강대교 하부)-6 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 양팔줄당기기 ,1, 이촌-11(한강대교 하부)-7 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 레그프레스 ,1, 이촌-11(한강대교 하부)-8 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 온몸근육풀기 ,1, 이촌-11(한강대교 하부)-9 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 역기올리기 ,1, 이촌-11(한강대교 하부)-10 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 등허리펴기 ,1, 이촌-11(한강대교 하부)-11 , 한강사업본부 
 한강공원(이촌지구) , 한강대교 하부 , 체어풀 ,1, 이촌-11(한강대교 하부)-12 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 윗몸일으켜기 ,1, 이촌-12(한남대교 상류)-1 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 하체근육풀기 ,1, 이촌-12(한남대교 상류)-2 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 허리돌리기 ,1, 이촌-12(한남대교 상류)-3 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 하체흔들기 ,1, 이촌-12(한남대교 상류)-4 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 등허리지압 ,1, 이촌-12(한남대교 상류)-5 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 상체근육풀기 ,1, 이촌-12(한남대교 상류)-6 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 공중걷기 ,1, 이촌-12(한남대교 상류)-7 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 역기내리기 ,1, 이촌-12(한남대교 상류)-8 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 체어풀 ,1, 이촌-12(한남대교 상류)-9 , 한강사업본부 
 한강공원(이촌지구) , 한남대교 상류 , 마라톤운동기구 ,1, 이촌-12(한남대교 상류)-10 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 평행봉 ,1, 이촌-13(안내센터)-1 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 철봉기구 ,1, 이촌-13(안내센터)-2 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 등허리지압 ,1, 이촌-13(안내센터)-3 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 마라톤운동기구 ,1, 이촌-13(안내센터)-4 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 싸이클 ,1, 이촌-13(안내센터)-5 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 허리돌리기 ,1, 이촌-13(안내센터)-6 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 온몸근육풀기 ,1, 이촌-13(안내센터)-7 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 역기내리기 ,1, 이촌-13(안내센터)-8 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 허리돌리기 ,1, 이촌-13(안내센터)-9 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 공중걷기 ,1, 이촌-13(안내센터)-10 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 역기올리기 ,1, 이촌-13(안내센터)-11 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 공중걷기 ,1, 이촌-13(안내센터)-12 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 윗몸일으켜기 ,1, 이촌-13(안내센터)-13 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 하체흔들기 ,1, 이촌-13(안내센터)-14 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 역기내리기 ,1, 이촌-13(안내센터)-15 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 레그프레스 ,1, 이촌-13(안내센터)-16 , 한강사업본부 
 한강공원(이촌지구) , 안내센터 , 양팔줄당기기 ,1, 이촌-13(안내센터)-17 , 한강사업본부 
 한강공원(이촌지구) , 어린이놀이터 , 철봉 ,1, 이촌-14(어린이놀이터)-1 , 한강사업본부 
 한강공원(이촌지구) , 어린이놀이터 , 공중걷기 ,1, 이촌-14(어린이놀이터)-2 , 한강사업본부 
 한강공원(이촌지구) , 어린이놀이터 , 하체흔들기 ,1, 이촌-14(어린이놀이터)-3 , 한강사업본부 
 한강공원(이촌지구) , 어린이놀이터 , 등허리지압 ,1, 이촌-14(어린이놀이터)-4 , 한강사업본부 
 한강공원(이촌지구) , 어린이놀이터 , 허리돌리기 ,1, 이촌-14(어린이놀이터)-5 , 한강사업본부 
 한강공원(이촌지구) , 어린이놀이터 , 온몸근육풀기 ,1, 이촌-14(어린이놀이터)-6 , 한강사업본부 
 한강공원(이촌지구) , 어린이놀이터 , 철봉 ,1, 이촌-14(어린이놀이터)-7 , 한강사업본부 
 한강공원(이촌지구) , 반포대교 북단 , 철봉기구 ,1, 이촌-15(반포대교 북단)-1 , 한강사업본부 
 한강공원(이촌지구) , 반포대교 북단 , 온몸근육풀기 ,1, 이촌-15(반포대교 북단)-2 , 한강사업본부 
 한강공원(이촌지구) , 반포대교 북단 , 윗몸일으켜기 ,1, 이촌-15(반포대교 북단)-3 , 한강사업본부 
 한강공원(이촌지구) , 반포대교 북단 , 마라톤운동기구 ,1, 이촌-15(반포대교 북단)-4 , 한강사업본부 
 한강공원(이촌지구) , 반포대교 북단 , 공중 ,1, 이촌-15(반포대교 북단)-5 , 한강사업본부 
 한강공원(이촌지구) , 반포대교 북단 , 하체흔들기 ,1, 이촌-15(반포대교 북단)-6 , 한강사업본부 
 한강공원(이촌지구) , 반포대교 북단 , 체어풀 ,1, 이촌-15(반포대교 북단)-7 , 한강사업본부 
 한강공원(이촌지구) , 반포대교 북단 , 허리돌리기 ,1, 이촌-15(반포대교 북단)-8 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 체어풀 ,1, 여의도1(서강대교)-1 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 철봉기구 ,1, 여의도1(서강대교)-1 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 양팔줄당기기 ,1, 여의도1(서강대교)-3 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 하체근육풀기 ,1, 여의도1(서강대교)-4 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 상체근육풀기 ,1, 여의도1(서강대교)-5 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 등허리펴기 ,1, 여의도1(서강대교)-6 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 허리돌리기 ,1, 여의도1(서강대교)-7 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 윗몸일으켜기 ,1, 여의도1(서강대교)-8 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 체어풀 ,1, 여의도1(서강대교)-9 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 역기내리기 ,1, 여의도1(서강대교)-10 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 역기올리기 ,1, 여의도1(서강대교)-11 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 하체흔들기 ,1, 여의도1(서강대교)-12 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 철봉 ,1, 여의도1(서강대교)-13 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 온몸근육풀기 ,1, 여의도1(서강대교)-14 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 등허리지압 ,1, 여의도1(서강대교)-15 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 마라톤기구 ,1, 여의도1(서강대교)-16 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 역기(10kg) ,1, 여의도1(서강대교)-17 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 허리돌리기 ,1, 여의도1(서강대교)-18 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 공중걷기 ,1, 여의도1(서강대교)-19 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 싸이클(좌식) ,1, 여의도1(서강대교)-20 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 레그프레스 ,1, 여의도1(서강대교)-21 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 싸이클(입식) ,1, 여의도1(서강대교)-22 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 거꾸리 ,1, 여의도1(서강대교)-23 , 한강사업본부 
 한강공원(여의도지구) , 서강대교 , 평행봉 ,1, 여의도1(서강대교)-24 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 허리돌리기 ,1, 여의도2(파천교)-1 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 온몸근육풀기 ,1, 여의도2(파천교)-2 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 공중걷기 ,1, 여의도2(파천교)-3 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 윗몸일으켜기 ,1, 여의도2(파천교)-4 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 양팔줄당기기 ,1, 여의도2(파천교)-5 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 역기내리기 ,1, 여의도2(파천교)-6 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 레그프레스 ,1, 여의도2(파천교)-7 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 하체흔들기 ,1, 여의도2(파천교)-8 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 거꾸리 ,1, 여의도2(파천교)-9 , 한강사업본부 
 한강공원(여의도지구) , 파천교 , 평행봉 ,1, 여의도2(파천교)-10 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 윗몸일으켜기 ,1, 여의도3(서울교)-1 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 양팔줄당기기 ,1, 여의도3(서울교)-2 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 온몸근육풀기 ,1, 여의도3(서울교)-3 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 체어풀 ,1, 여의도3(서울교)-4 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 마라톤기구 ,1, 여의도3(서울교)-5 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 레그프레스 ,1, 여의도3(서울교)-6 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 역기내리기 ,1, 여의도3(서울교)-7 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 허리돌리기 ,1, 여의도3(서울교)-8 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 공중걷기 ,1, 여의도3(서울교)-9 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 등허리지압 ,1, 여의도3(서울교)-10 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 역기올리기 ,1, 여의도3(서울교)-11 , 한강사업본부 
 한강공원(여의도지구) , 서율교 , 하체흔들기 ,1, 여의도3(서울교)-12 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 양팔줄당기기 ,1, 여의도4(여의교)-1 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 허리돌리기 ,1, 여의도4(여의교)-2 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 온몸근육풀기 ,1, 여의도4(여의교)-3 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 역기내리기 ,1, 여의도4(여의교)-4 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 역기올리기 ,1, 여의도4(여의교)-5 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 하체흔들기 ,1, 여의도4(여의교)-6 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 공중걷기 ,1, 여의도4(여의교)-7 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 체어풀 ,1, 여의도4(여의교)-8 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 등허리지압 ,1, 여의도4(여의교)-9 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 레그프레스 ,1, 여의도4(여의교)-10 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 마라톤기구 ,1, 여의도4(여의교)-11 , 한강사업본부 
 한강공원(여의도지구) , 여의교 , 윗몸일으켜기 ,1, 여의도4(여의교)-12 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 온몸근육풀기 ,1, 양화1(안양천 합수부)-1 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 허리돌리기 ,1, 양화1(안양천 합수부)-2 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 윗몸일으켜기 ,1, 양화1(안양천 합수부)-3 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 역기올리기 ,1, 양화1(안양천 합수부)-4 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 체어풀 ,1, 양화1(안양천 합수부)-5 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 공중걷기 ,1, 양화1(안양천 합수부)-6 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 하체흔들기 ,1, 양화1(안양천 합수부)-7 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 마라톤기구 ,1, 양화1(안양천 합수부)-8 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 평행봉 ,1, 양화1(안양천 합수부)-9 , 한강사업본부 
 한강공원(양화지구) , 안양천 합수부 , 철봉 ,1, 양화1(안양천 합수부)-10 , 한강사업본부 
 한강공원(양화지구) , 양화대교 , 윗몸일으켜기 ,1, 양화2(양화대교)-1 , 한강사업본부 
